scenario,outage,hour,kind,n_over,worst_branch,worst_kind,over_MW,worst_pct,wind_avail_MW,eir_cleared,eir_mw,eir_nodes,eir_new_overloads,eir_new_MW,eir_worsened,eir_resid_MW,eir_worst_new_pct,eir_max_load_pct,blind_cleared,blind_mw,blind_nodes,blind_new_overloads,blind_new_MW,blind_worsened,blind_resid_MW,blind_worst_new_pct,blind_max_load_pct,sum_cleared,sum_mw,sum_nodes,sum_new_overloads,sum_new_MW,sum_worsened,sum_resid_MW,sum_worst_new_pct,sum_max_load_pct,need_cleared,need_mw,need_nodes,need_new_overloads,need_new_MW,need_worsened,need_resid_MW,need_worst_new_pct,need_max_load_pct,mmx_cleared,mmx_mw,mmx_nodes,mmx_new_overloads,mmx_new_MW,mmx_worsened,mmx_resid_MW,mmx_worst_new_pct,mmx_max_load_pct,bvet_cleared,bvet_mw,bvet_nodes,bvet_new_overloads,bvet_new_MW,bvet_worsened,bvet_resid_MW,bvet_worst_new_pct,bvet_max_load_pct,nvet_cleared,nvet_mw,nvet_nodes,nvet_new_overloads,nvet_new_MW,nvet_worsened,nvet_resid_MW,nvet_worst_new_pct,nvet_max_load_pct,svet_cleared,svet_mw,svet_nodes,svet_new_overloads,svet_new_MW,svet_worsened,svet_resid_MW,svet_worst_new_pct,svet_max_load_pct,oldstep_cleared,oldstep_mw,oldstep_nodes,oldstep_new_overloads,oldstep_new_MW,oldstep_worsened,oldstep_resid_MW,oldstep_worst_new_pct,oldstep_max_load_pct,stale_cleared,stale_mw,stale_nodes,stale_new_overloads,stale_new_MW,stale_worsened,stale_resid_MW,stale_worst_new_pct,stale_max_load_pct,roster_cleared,roster_mw,roster_nodes,roster_new_overloads,roster_new_MW,roster_worsened,roster_resid_MW,roster_worst_new_pct,roster_max_load_pct,gper_cleared,gper_mw,gper_nodes,gper_new_overloads,gper_new_MW,gper_worsened,gper_resid_MW,gper_worst_new_pct,gper_max_load_pct,gnet_cleared,gnet_mw,gnet_nodes,gnet_new_overloads,gnet_new_MW,gnet_worsened,gnet_resid_MW,gnet_worst_new_pct,gnet_max_load_pct,gperv_cleared,gperv_mw,gperv_nodes,gperv_new_overloads,gperv_new_MW,gperv_worsened,gperv_resid_MW,gperv_worst_new_pct,gperv_max_load_pct,gnetv_cleared,gnetv_mw,gnetv_nodes,gnetv_new_overloads,gnetv_new_MW,gnetv_worsened,gnetv_resid_MW,gnetv_worst_new_pct,gnetv_max_load_pct,lp_cleared,lp_mw,lp_nodes,lp_new_overloads,lp_new_MW,lp_worsened,lp_resid_MW,lp_worst_new_pct,lp_max_load_pct,lp_feasible
WP2033,1021-2361-1,24,Line,1,3581-89516-1,Line,0.242,100.2,5301.4,1,0.351,8,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.325,8,0,0.0,0,0.0,0.0,100.1,1,0.325,8,0,0.0,0,0.0,0.0,100.1,1,0.325,8,0,0.0,0,0.0,0.0,100.1,1,0.325,8,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1021-2361-1,28,Line,1,3581-89516-1,Line,0.236,100.19,6215.6,1,0.364,10,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.32,10,0,0.0,0,0.0,0.0,100.1,1,0.32,10,0,0.0,0,0.0,0.0,100.1,1,0.32,10,0,0.0,0,0.0,0.0,100.1,1,0.32,10,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1021-2361-1,40,Line,1,1122-1742-1,Line,0.662,100.13,4672.8,1,0.668,42,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.372,42,0,0.0,0,0.0,0.0,100.1,1,0.372,42,0,0.0,0,0.0,0.0,100.1,1,0.372,42,0,0.0,0,0.0,0.0,100.1,1,0.372,42,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1021-2361-1,105,Line,1,3581-89516-1,Line,0.147,100.12,6129.4,1,0.06,12,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.057,12,0,0.0,0,0.0,0.0,100.1,1,0.057,12,0,0.0,0,0.0,0.0,100.1,1,0.057,12,0,0.0,0,0.0,0.0,100.1,1,0.057,12,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1021-2361-1,114,Line,1,3581-89516-1,Line,0.203,100.16,5115.9,1,0.24,6,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.223,6,0,0.0,0,0.0,0.0,100.1,1,0.223,6,0,0.0,0,0.0,0.0,100.1,1,0.223,6,0,0.0,0,0.0,0.0,100.1,1,0.223,6,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1021-2361-1,118,Line,1,3581-89516-1,Line,0.243,100.2,4463.0,1,0.351,8,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.328,8,0,0.0,0,0.0,0.0,100.1,1,0.328,8,0,0.0,0,0.0,0.0,100.1,1,0.328,8,0,0.0,0,0.0,0.0,100.1,1,0.328,8,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1021-2361-1,122,Line,1,3581-89516-1,Line,0.154,100.13,5880.3,1,0.106,13,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.091,13,0,0.0,0,0.0,0.0,100.1,1,0.091,13,0,0.0,0,0.0,0.0,100.1,1,0.091,13,0,0.0,0,0.0,0.0,100.1,1,0.091,13,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1021-2361-1,130,Line,1,3581-89516-1,Line,0.165,100.13,5592.5,1,0.109,13,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.103,13,0,0.0,0,0.0,0.0,100.1,1,0.103,13,0,0.0,0,0.0,0.0,100.1,1,0.103,13,0,0.0,0,0.0,0.0,100.1,1,0.103,13,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1021-2361-1,138,Line,1,3581-89516-1,Line,0.222,100.18,4944.5,1,0.293,8,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.271,8,0,0.0,0,0.0,0.0,100.1,1,0.271,8,0,0.0,0,0.0,0.0,100.1,1,0.271,8,0,0.0,0,0.0,0.0,100.1,1,0.271,8,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1031-1181-1,0,Line,1,3581-89516-1,Line,0.198,100.16,5299.5,1,0.184,13,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.174,13,0,0.0,0,0.0,0.0,100.1,1,0.174,13,0,0.0,0,0.0,0.0,100.1,1,0.174,13,0,0.0,0,0.0,0.0,100.1,1,0.174,13,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1031-1181-1,4,Line,1,3581-89516-1,Line,0.647,100.53,6364.3,1,1.476,10,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.079,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.385,10,0,0.0,0,0.0,0.0,100.1,1,1.385,10,0,0.0,0,0.0,0.0,100.1,1,1.385,10,0,0.0,0,0.0,0.0,100.1,1,1.385,10,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1031-1181-1,12,Line,1,3581-89516-1,Line,0.508,100.41,6962.8,1,1.021,13,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1,0.749,1,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1,0.941,13,0,0.0,0,0.0,0.0,100.1,1,0.941,13,0,0.0,0,0.0,0.0,100.1,1,0.941,13,0,0.0,0,0.0,0.0,100.1,1,0.941,13,0,0.0,0,0.0,0.0,100.1,1,0.747,1,0,0.0,0,0.0,0.0,100.1,1
